key,Name,Address,City,ST,Zip,County,Website,Phone,Type,New_Revised,Updated,FIPS
Portland OR,Away Days Brewing Co,1516 SE 10th Ave,Portland,OR,97214,Multnomah,www.awaydaysbrewing.com,530-206-4735,BP,,,41051
Portland OR,Back Pedal Brewing Co,1415 NW Flanders St,Portland,OR,97209,Multnomah,backpedalbrewing.com/,971-400-5950,BC/TR,,,41051
Portland OR,Baerlic Brewing Co,2235 SE 11th Ave,Portland,OR,97214,Multnomah,baerlicbrewing.com/,503-548-8535,BC/TR,,,41051
Portland OR,Belmont Fermentorium (Modern Times Brewing Co),630 SE Belmont St,Portland,OR,97214,Multnomah,www.moderntimesbeer.com/tasting-room/portland,503-420-0799,BP,,,41051
Portland OR,Breakside Brewery,1570 NW 22nd Ave,Portland,OR,97210,Multnomah,www.breakside.com,503-719-6475,BP,,,41051
Portland OR,Breakside Brewery,820 NE Dekum St,Portland,OR,97211,Multnomah,www.breaksidebrews.com/,503-719-6475,BP,,,41051
Portland OR,BTU Brasserie,5846 NE Sandy Blvd,Portland,OR,97213,Multnomah,btupdx.com/,503-407-3429,BP,,,41051
Portland OR,Culmination Brewing Co,2117 NE Oregon St,Portland,OR,97232,Multnomah,culminationbrewing.com/,971-254-9114,BC/TR,,,41051
Portland OR,Deschutes Brewery,210 NW 11th Ave,Portland,OR,97209,Multnomah,www.deschutesbrewery.com/,503-296-4906,BP,,,41051
Portland OR,Ecliptic Brewing Co,805 N Cook St,Portland,OR,97227,Multnomah,eclipticbrewing.com/,503-265-8002,BP,,,41051
Portland OR,Ex Novo Brewing Co,2326 N Flint Ave,Portland,OR,97227,Multnomah,www.exnovobrew.com/,503-894-8251,BP,,,41051
Portland OR,FotM Brewing Co,3443 NE 57th Ave,Portland,OR,97213,Multnomah,www.portlandwings.com/,503-894-8973,BP,,,41051
Portland OR,Full Sail Brewing Co (Encone Consumer),307 SW Montgomery St,Portland,OR,97201,Multnomah,www.fullsailbrewing.com/,503-222-5343,BC,,,41051
Portland OR,Gateway Brewing Co,114 NE 133rd Ave,Portland,OR,97230,Multnomah,www.gatewaybrewingpdx.com/,503-975-9103,BC,,,41051
Portland OR,Gigantic Brewing Co,5224 26th Ave SE,Portland,OR,97202,Multnomah,www.giganticbrewing.com/,503-208-3416,BC/TR,,,41051
Portland OR,Gorges Beer Co (Trailhead),2705 SE Ankeny St,Portland,OR,97214,Multnomah,www.gorgesbeer.com,503-455-4674,BC/TR,,,41051
Portland OR,Grains of Wrath Brewing Co,3901 N Williams Ave,Portland,OR,97227,Multnomah,gowbeer.com,503-954-3786,BC/TR,,,41051
Portland OR,Great Notion Brewing Co,2448 NW 28th Ave,Portland,OR,97210,Multnomah,greatnotionpdx.com,,BP,,,41051
Portland OR,Great Notion Brewing Co,2204 NE Alberta St - #101,Portland,OR,97211,Multnomah,greatnotionpdx.com/,503-548-4491,BP,,,41051
Portland OR,Ground Breaker Brewing Co,2030 SE 7th Ave,Portland,OR,97214,Multnomah,www.groundbreakerbrewing.com/,503-974-4467,BC/TR,,,41051
Portland OR,Hair of the Dog Brewing Co,61 SE Yamhill St,Portland,OR,97214,Multnomah,www.hairofthedog.com/,503-232-6585,BP,,,41051
Portland OR,Hammer and Stitch Brewing Co,2377 NW Wilson St,Portland,OR,97210,Multnomah,www.hsbrew.co,503-468-5622,BP,,,41051
Portland OR,Hopworks Urban Brewery,2944 SE Powell Blvd,Portland,OR,97202,Multnomah,www.hopworksbeer.com/,503-232-4677,BP,,,41051
Portland OR,Kells Irish Brewpub,210 NW 21st Ave,Portland,OR,97209,Multnomah,www.kellsbrewpub.com/,503-719-7175,BP,,,41051
Portland OR,Labrewatory,664 N Russell St,Portland,OR,97227,Multnomah,labrewatory.com/,971-271-8151,BP,,,41051
Portland OR,Laurelwood Public House & Brewery,5115 NE Sandy Blvd,Portland,OR,97213,Multnomah,www.laurelwoodbrewpub.com/,503-282-0622,BP,,,41051
Portland OR,Leikam Brewing Co,1718 SE 32nd Place,Portland,OR,97214,Multnomah,leikambrewing.com/,503-230-9636,BC,,,41051
Portland OR,Level Beer,5211 NE 148th Ave,Portland,OR,97230,Multnomah,www.levelbeer.com,503-714-1222,BC/TR,,,41051
Portland OR,Look Long Brewing Co,6550 N Interstate Ave,Portland,OR,97217,Multnomah,www.looklongbrewingcompany.com,503-286-0343,BC/TR,NEW,5/2/2021,41051
Portland OR,Lucky Labrador Brewing Co,915 SE Hawthorne Blvd,Portland,OR,97214,Multnomah,www.luckylab.com/,503-236-3555,BP,,,41051
Portland OR,Lucky Labrador Brewing Co - Beer Hall,1945 NW Quimby St,Portland,OR,97209,Multnomah,www.luckylab.com/,503-517-4352,BP,,,41051
Portland OR,MadCow Brewing Co,206 SE 166th Ave,Portland,OR,97233,Multnomah,www.madcowbrewing.com,503-209-0927,BC,,,41051
Portland OR,McMenamins - Crystal Ballroom,1332 W Burnside,Portland,OR,97209,Multnomah,www.mcmenamins.com/,503-225-0047,BP,,,41051
Portland OR,McMenamins - Fulton Pub,618 SW Nebraska St,Portland,OR,97201,Multnomah,www.mcmenamins.com/,503-246-9530,BP,,,41051
Portland OR,McMenamins - Hillsdale Brewery & Public House,1505 SW Sunset Blvd,Portland,OR,97201,Multnomah,www.mcmenamins.com/,503-246-3938,BP,,,41051
Portland OR,McMenamins - Kennedy School,5736 NE 33rd Ave,Portland,OR,97211,Multnomah,www.mcmenamins.com/,503-249-3983,BP,,,41051
Portland OR,Migration Brewing Co,2828 NE Glisan St,Portland,OR,97232,Multnomah,www.migrationbrewing.com/,503-206-5221,BP,,,41051
Portland OR,Montavilla Brew Works,7805 SE Stark St,Portland,OR,97215,Multnomah,www.montavillabrew.com/,503-954-3440,BC/TR,,,41051
Portland OR,Moonshrimp Brewing Co,8428 SW 22nd Ave,Portland,OR,97219,Multnomah,www.moonshrimpbrewing.com,503-970-2234,BC,,,41051
Portland OR,Mt. Tabor Brewing Co,124 SE 11th Ave,Portland,OR,97214,Multnomah,www.mttaborbrewing.com,971-271-7639,BC,,,41051
Portland OR,Mutantis Brewery and Bottle Shop,6719 NE 18th Ave,Portland,OR,97211,Multnomah,mutantis.beer/brewery,503-558-4555,BC/TR,,,41051
Portland OR,Natian Brewery,1321 NE Couch St,Portland,OR,97232,Multnomah,www.natianbrewery.com/,971-678-7116,BC,,,41051
Portland OR,Occidental Brewing Co,6635 N Baltimore Ave,Portland,OR,97203,Multnomah,www.occidentalbrewing.com/,503-719-7102,BC/TR,,,41051
Portland OR,Old Town Brewing Co (Old Town Pizza),5201 NE MLK Jr Blvd,Portland,OR,97211,Multnomah,www.otbrewing.com/,503-200-5988,BP,,,41051
Portland OR,Rogue Eastside Pub & Pilot Brewery,928 SE 9th Ave,Portland,OR,97214,Multnomah,www.facebook.com/RogueEastside,503-517-0660,BC/TR,,,41051
Portland OR,Royale Brewing Co,55 NE Farragut - #6,Portland,OR,97211,Multnomah,www.royalebeer.com/,971-279-5587,BC,,,41051
Portland OR,Ruse Brewing Co,4784 SE 17th Ave √± Suite 100,Portland,OR,97202,Multnomah,www.rusebrewing.com/,503-662-8325,BC/TR,,,41051
Portland OR,Sasquatch Brewery,6440 SW Capitol Hwy,Portland,OR,97239,Multnomah,www.sasquatchbrewery.com/,503-402-1999,BP,,,41051
Portland OR,Sasquatch Brewing Co,2531 NW 30th Ave,Portland,OR,97210,Multnomah,www.sasquatchbrewery.com,503-841-5687,BC/TR,,,41051
Portland OR,Scout Brewery & Taproom,1516 SE 10th Ave,Portland,OR,97202,Multnomah,www.scoutpdx.com/,503-206-4735,BP,,,41051
Portland OR,Second Profession Brewing Co,5846 NE Sandy Blvd,Portland,OR,97213,Multnomah,www.secondprofessionbrewing.com/,503-288-5882,BC/TR,,,41051
Portland OR,Steeplejack Brewing Co,2400 NE Broadway,Portland,OR,97232,Multnomah,www.steeplejackbeer.com,503-206-8880,BP,NEW,10/18/2021,41051
Portland OR,StormBreaker Brewing Co,8409 N Lombard St,Portland,OR,97203,Multnomah,www.stormbreakerbrewing.com/,971-255-1481,BP,,,41051
Portland OR,StormBreaker Brewing Co,832 N Beech St,Portland,OR,97212,Multnomah,www.stormbreakerbrewing.com/,971-703-4516,BP,,,41051
Portland OR,Threshold Brewing Co,403 SE 79th St,Portland,OR,97215,Multnomah,www.threshold.beer,503-477-8789,BC/TR,,,41051
Portland OR,Unicorn Brewing Co (Portland U-Brew),6237 Milwaukie Ave SE,Portland,OR,97202,Multnomah,portlandubrew.com,503-943-2727,BP,,,41051
Portland OR,Upright Brewing Co,240 N Broadway,Portland,OR,97227,Multnomah,www.uprightbrewing.com/,503-286-6442,BC/TR,,,41051
Portland OR,Vagabond Brewing Co,2715 SE 8th Ave - Suite 175,Portland,OR,97202,Multnomah,vagabondportland.com,503-946-8090,BP,,,41051
Portland OR,Von Ebert Brewing Co,131 NW 13th Ave,Portland,OR,97209,Multnomah,www.vonebertbrewing.com,360-433-1856,BP,,,41051
Portland OR,Von Ebert Brewing Co (Glendoveer Golf Course),14021 NE Glisan St,Portland,OR,97230,Multnomah,www.vonebertbrewing.com,503-878-8708,BP,,,41051
Portland OR,Wayfinder Beer,304 SE 2nd Ave,Portland,OR,97214,Multnomah,www.wayfinder.beer/,503-718-2337,BP,,,41051
Portland OR,West Coast Grocery Co,1403 SE Stark St,Portland,OR,97214,Multnomah,www.westcoastgrocerycompany.com,503-850-8425,BP,,,41051
Portland OR,Widmer Bros Brewing Co (Craft Brewers Alliance - AB InBev),929 N Russell St,Portland,OR,97227,Multnomah,www.widmer.com/,503-281-2437,BC,,,41051
Portland OR,Widmer Bros Brewing Co (Craft Brewers Alliance - AB InBev),929 N Russell St,Portland,OR,97227,Multnomah,widmerbrothers.com,503-281-2437,BC,,,41051
Portland OR,Zoiglhaus Brewing Company,5716 SE 92nd Ave,Portland,OR,97266,Multnomah,www.zoiglhaus.com/,971-339-2374,BP,,,41051
Portland OR,Cascade Brewing Co (Raccoon Lodge & Brew Pub),7424 SW Beaverton-Hillsdale Hwy,Portland,OR,97225,Washington,www.raclodge.com/,503-296-0110,BP,,,41067
Portland OR,McMenamins - Oak Hills Brewpub,14740 SW Cornell Rd,Portland,OR,97229,Washington,www.mcmenamins.com/,503-645-0286,BP,,,41067
Portland OR,Old Market Pub & Brewery,6959 SW Multnomah Blvd,Portland,OR,97223,Washington,www.drinkbeerhere.com/,503-244-2337,BP,,,41067
Prineville OR,Crooked River Brewing Co,420 N Main St,Prineville,OR,97754,Crook,crbrewing.com/,541-362-5583,BP,,,41013
Prineville OR,Ochoco Brewing Co,937 Madras Hwy,Prineville,OR,97754,Crook,www.facebook.com/pages/Ochoco-Brewing-Company/196765146669?fref=ts,541-233-0883,BC,,,41013
Redmond OR,Cascade Lakes Brewing Co,2141 SW First,Redmond,OR,97756,Deschutes,www.cascadelakes.com/,541-923-3110,BC,,,41017
Redmond OR,Initiative Brewing Co,424 NW 5th St,Redmond,OR,97756,Deschutes,www.initiativebrew.com,541-527-4380,BP,,,41017
Redmond OR,Juniper Brewing Co,1950 SW Badger Ave - #103,Redmond,OR,97756,Deschutes,juniperbrewing.com/home/,541-419-7287,BC/TR,,,41017
Redmond OR,Porter Brewing Co,611 NE Jackpine Ct - #2,Redmond,OR,97756,Deschutes,porterbrewingco.com,541-504-7959,BC/TR,,,41017
Redmond OR,Silver Moon Brewing Co,2095 SW Badger Ave,Redmond,OR,97756,Deschutes,silvermoonbrewing.com/,,BC/TR,,,41017
Redmond OR,Smith Rock Brewing Co,546 NW 7th St,Redmond,OR,97756,Deschutes,smithrockbrewing.com/,541-279-7005,BC/TR,,,41017
Redmond OR,Wild Ride Brewing Co,332 SW 5th St,Redmond,OR,97756,Deschutes,www.wildridebrew.com/,541-516-8566,BC/TR,,,41017
Roseburg OR,Backside Brewing Co,1640 NE Odell Ave,Roseburg,OR,97470,Douglas,www.backsidebrewingco.com/,541-580-1906,BC/TR,,,41019
Roseburg OR,Lookingglass Brewery,264 Mattie K Lane,Roseburg,OR,97471,Douglas,www.lookingglassbrewery.com/,541-378-8565,BC,,,41019
Roseburg OR,McMenamins - Roseburg Station Pub & Brewery,700 SE Sheridan St,Roseburg,OR,97470,Douglas,www.mcmenamins.com/,541-672-1934,BP,,,41019
Roseburg OR,Old 99 Brewing Co,3750 Hooker Rd - Suite A,Roseburg,OR,97470,Douglas,old99brewing.com/,541-670-9260,BC/TR,,,41019
Roseburg OR,Salud Restaurant and Brewery,537 SE Jackson St,Roseburg,OR,97470,Douglas,www.saludroseburg.com/,541-673-1574,BP,,,41019
Roseburg OR,Two-Shy Brewing Co,1308 NW Park St,Roseburg,OR,97470,Douglas,www.twoshybrewing.com/,541-236-2055,BC/TR,,,41019
Saint Helens OR,Running Dogs Brewery,291 S 1st St,Saint Helens,OR,97051,Columbia,www.runningdogsbrewery.com,503-397-1103,BP,,,41009
Salem OR,b2 Taphouse and Brewery,1170 Boone Rd SE,Salem,OR,97306,Marion,www.b2taphouse.com,503-991-5369,BP,,,41047
Salem OR,Big Horn Brewing Co (RAM Restaurant & Brewery),515 12th St SE,Salem,OR,97301,Marion,www.theram.com/oregon/salem.shtml/,503-363-1904,BP,,,41047
Salem OR,Bine Valley Brewing Co,2027 SE 25th St,Salem,OR,97302,Marion,www.binevalleybrewing.com,503-990-7877,BP,,,41047
Salem OR,Gilgamesh Brewing (The Campus),2065 Madrona Ave SE,Salem,OR,97302,Marion,www.gilgameshbrewing.com/,503-584-1789,BP,,,41047
Salem OR,McMenamins - Thompson Brewery & Public House,3575 Liberty Rd S,Salem,OR,97302,Marion,www.mcmenamins.com/,503-371-2945,BP,,,41047
Salem OR,Pale Horse Brewing Co,2359 Hyacinth St NE,Salem,OR,97301,Marion,www.palehorsebrewing.com/,503-364-0339,BC,,,41047
Salem OR,Ratchet Brewery,2701 22nd St SE,Salem,OR,97302,Marion,www.facebook.com/Ratchetbrewery/?rf=368236426944314,503-385-8722,BC/TR,,,41047
Salem OR,Santiam Brewing Co,2544 19th St SE,Salem,OR,97306,Marion,www.santiambrewing.com/,503-599-0044,BC/TR,,,41047
Salem OR,Vagabond Brewing Co,2195 Hyacinth St NE,Salem,OR,97301,Marion,www.vagabondbrewing.com/,503-512-9007,BC/TR,,,41047
Salem OR,Xicha Brewing Co,576 Patterson St NW - Suite 1401,Salem,OR,97304,Polk,www.xichabrewing.com,503-990-8292,BP,,,41053
Sandy OR,Bunsenbrewer,16506 362nd Ave SE,Sandy,OR,97055,Clackamas,www.bunsenbrewery.com/,503-308-3150,BP,,,41005
Seal Rock OR,Wolf Tree Brewery,1099 N Wolkau Rd,Seal Rock,OR,97376,Lincoln,www.wolftreebrewery.com/,541-563-6168,BC,,,41041
Seaside OR,Seaside Brewing Co,851 Broadway,Seaside,OR,97138,Clatsop,www.seasidebrewing.com/,503-717-5451,BP,,,41007
Seaside OR,Sisu Brewing Co (Times Theatre),133 Broadway St,Seaside,OR,97138,Clatsop,www.sisubeer.com,503-739-7188,BP,,,41007
Sherwood OR,Smockville Brewhouse (12-11 Brewing Co),22793 SW Pine St,Sherwood,OR,97140,Washington,www.smockvillebrewhouse.com/1211/,503-610-1506,BP,,,41067
Sherwood OR,Two Kilts Brewing Co,14841 Tualatin Sherwood Rd SW - #501,Sherwood,OR,97140,Washington,www.twokiltsbrewing.com/,503-625-1700,BC,,,41067
Silverton OR,Ratchet Brewery,990 N First St,Silverton,OR,97381,Marion,www.facebook.com/ratchetbrewerysilverton,,BP,,,41047
Silverton OR,Silver Falls Brewery,1103 Western Ave,Silverton,OR,97381,Marion,silverfallsbrewery.com,971-227-8765,BC,,,41047
Sisters OR,Three Creeks Brewing Co,265 E Barclay Dr,Sisters,OR,97759,Deschutes,www.threecreeksbrewing.com/,541-549-1963,BC,,,41017
Sisters OR,Three Creeks Brewing Co,721 Desperado Court,Sisters,OR,97759,Deschutes,www.threecreeksbrewing.com/,541-549-1963,BP,,,41017
Springfield OR,Hop Valley Brewing Co (Molson Coors Beverage Co),980 Kruse Way,Springfield,OR,97477,Lane,www.hopvalleybrewing.com/,541-744-3330,BP,,,41039
Springfield OR,Plank Town Brewing Co,346 Main St,Springfield,OR,97477,Lane,www.planktownbrewing.com/,541-746-1890,BP,,,41039
St Helens OR,Captured by Porches Brewing and Malting,40 Cowlitz St – Suite B,St Helens,OR,97051,Columbia,www.capturedbyporches.com/,503-757-8359,BC,REVISED,5/1/2021,41009
Sunriver OR,Rat Hole Brewing Co,56840 Venture Ln,Sunriver,OR,97707,Deschutes,www.ratholebrewingatsunriver.com,541-647-2524,BP,,,41017
Sunriver OR,Sunriver Brewing Co,56840 Venture Lane - Sunriver Business Park,Sunriver,OR,97707,Deschutes,www.sunriverbrewingcompany.com/,541-306-5188,BC,,,41017
Tenmile OR,Draper Brewing Co,7752 Hwy 42,Tenmile,OR,97481,Douglas,,541-580-5585,BC,,,41019
The Dalles OR,Freebridge Brewing Co,710 E 2nd St,The Dalles,OR,97058,Wasco,www.facebook.com/freebridgebrewing/,541-769-1234,BC/TR,,,41065
The Dalles OR,Sedition Brewing Co,208 Laughlin St,The Dalles,OR,97058,Wasco,www.seditionbrewing.com,541-296-2337,BP,,,41065
Tigard OR,Cooper Mountain Ale Works,12568 SW Main St,Tigard,OR,97223,Washington,coopermountainaleworks.com,603-624-8900,BP,,,41067
Tigard OR,FlyBoy Brewery & Restaurant,15230 SW Sequoia Pkwy,Tigard,OR,97224,Washington,www.flyboybrewing.com,917-317-0137,BP,,,41067
Tigard OR,McMenamins - John Barleycorns,14610 SW Sequoia Pky,Tigard,OR,97224,Washington,www.mcmenamins.com/,503-684-6253,BP,,,41067
Tillamook OR,de Garde Brewing Co,6000 Blimp Blvd - Unit A,Tillamook,OR,97141,Tillamook,www.degardebrewing.com/,503-815-1635,BC/TR,,,41057
Tillamook OR,Pelican Brewery and Tap Room,1708 First St,Tillamook,OR,97141,Tillamook,www.yourlittlebeachtown.com/pelican/taproom/,503-842-7007,BP,,,41057
Toledo OR,Twisted Snout Brewery and Public House,300 S Main St,Toledo,OR,97391,Lincoln,www.twistedsnout.com/,541-336-1833,BP,,,41041
Troutdale OR,McMenamins - Edgefield,2126 SW Halsey St,Troutdale,OR,97060,Multnomah,www.mcmenamins.com/,503-669-8610,BP,,,41051
Tualatin OR,G-Man Brewery,18749 SW Martinazzi Ave,Tualatin,OR,97062,Washington,www.facebook.com/gmanbeer,503-486-5172,BP,,,41067
Tualatin OR,Stickmen Brewery,19475 SW 118th Ave – Suite 1,Tualatin,OR,97062,Washington,stickmenbeer.com/tualatin,503-486-7197,BP,NEW,5/2/2021,41067
Tualatin OR,Ancestry Brewing Co,20585 SW Tualatin-Sherwood Rd,Tualatin,OR,97046,Washington,www.ancestrybrewing.com/,503-454-0821,BP,,,41067
Veneta OR,Plough Monday Organic Brewery and Farm,25327 Jeans Rd,Veneta,OR,97487,Lane,www.ploughmonday.com/,541-935-4004,BC,,,41039
West Linn OR,McMenamins - West Linn,2090 SW 8th Ave,West Linn,OR,97068,Clackamas,www.mcmenamins.com/,503-656-2970,BP,,,41005
Wilsonville OR,McMenamins Old Church & Pub,30340 SW Boones Ferry Rd,Wilsonville,OR,97070,Clackamas,www.mcmenamins.com/,503-427-2505,BP,,,41005
Wilsonville OR,Ordnance Brewing Co,9740 SW Wilsonville Rd #200,Wilsonville,OR,97070,Clackamas,www.ordnancebrewing.com,971-224-5891,BC/TR,,,41005
Wilsonville OR,Vanguard Brewing Co,27501 SW 95th Ave - Suite 945,Wilsonville,OR,97070,Clackamas,www.vanguardbrewing.com/,503-929-3774,BC/TR,,,41005
Yachats OR,Yachats Brewing Co,348 Hwy 101 N,Yachats,OR,97498,Lincoln,yachatsbrewing.com/,541-547-3884,BP,,,41041
Abbottstown PA,Center Square Brewing Co (Altland House Grill & Pub),1 Center Square,Abbottstown,PA,17301,Adams,www.altlandhousegrillandpub.com/,717-259-9535,BP,,,42001
Adamstown PA,Stoudts Brewing Co,2800 N Reading Rd - Rte 272,Adamstown,PA,19501,Lancaster,www.stoudtsbeer.com/,717-484-4387,BP,,,42071
Allentown PA,Fegleys Brew Works,812 W Hamilton St,Allentown,PA,18101,Lehigh,www.thebrewworks.com/,610-433-7777,BP,,,42077
Allentown PA,HiJinx Brewing Co,905 Harrison St - Suite 111,Allentown,PA,18103,Lehigh,hijinxbrewing.com/,484-714-0080,BC/TR,,,42077
Allentown PA,Hop Daddys Brewing Co,732 W Hamilton St,Allentown,PA,18101,Lehigh,www.hopdaddysbrewingcompany.com/,610-351-7600,BP,,,42077
Allentown PA,McCall Collective Brewing Co,102 E Susquehanna St,Allentown,PA,18103,Lehigh,www.mccallcollectivebrewing.com,610-653-1530,BP,,,42077
Allentown PA,Sherman Street Beer Co,1825 E Tremont St,Allentown,PA,18109,Lehigh,www.shermanstreetbeer.com,484-820-1124,BP,NEW,6/22/2021,42077
Altoona PA,Iron Pint Brewing Co,601 7th Ave,Altoona,PA,16602,Blair,www.facebook.com/IRONPINTBREWING,,BP,,,42013
Altoona PA,Railroad City Brewing Co,1415 11th Ave,Altoona,PA,16601,Blair,railroadcitybrewing.com,814-201-2827,BC/TR,,,42013
Ambler PA,Ambler Beer Co,300 Brookside Ave - Bldg 19 - Suite E,Ambler,PA,19002,Montgomery,amblerbeerco.com,215-660-9560,BC/TR,,,42091
Ambler PA,Forest & Main Brewing Co,61 N Main St,Ambler,PA,19002,Montgomery,www.forestandmain.com/,215-542-1776,BC,,,42091
Ambler PA,Tannery Run Brew Works,131 East Butler Ave,Ambler,PA,19002,Montgomery,www.tanneryrun.com,215-613-1113,BP,,,42091
Ambridge PA,Altered Genius Brewing Co,411 Merchant St,Ambridge,PA,15003,Beaver,www.alteredgeniusbrewing.com,,BC/TR,,,42007
Annville PA,Rotunda Brewing Co (Batdorf Rest),245 W Main St,Annville,PA,17003,Lebanon,www.batdorfrestaurant.com/rotunda-beer-co/,717-867-2337,BP,,,42075
Ardmore PA,Iron Hill Brewing Co,60 Greenfield Ave,Ardmore,PA,19003,Montgomery,www.ironhillbrewery.com/ardmore/,610-228-2280,BP,,,42091
Ardmore PA,Tired Hands Brewing Co,16 Ardmore Ave,Ardmore,PA,19003,Montgomery,www.tiredhands.com/,610-896-7621,BP,,,42091
Ardmore PA,Tired Hands Brewing Co (Fermentaria),35 Cricket Terrace,Ardmore,PA,19003,Montgomery,www.tiredhands.com/fermentaria/,484-413-2983,BP,,,42091
Aston PA,2SP Brewing Co,120 Concord Rd - Units 101-103,Aston,PA,19014,Delaware,www.2spbrewing.com/,484-483-7860,BC/TR,,,42045
Aston PA,Aston Abbey Brewing Co - CLOSED 2019,3401 Turner Industrial Way,Aston,PA,19014,Delaware,www.astonabbeybrewing.com/,484-843-1266,BC/TR,,,42045
Aston PA,Four Fingers Brewing Co,4500 Aston Mills Rd,Aston,PA,19104,Philadelphia,www.fourfingersbeer.com,610-241-1212,BC/TR,,,42101
Audubon PA,Bald Birds Brewing Co,970 Rittenhouse Rd - Suite 400,Audubon,PA,19403,Montgomery,baldbirdsbrewing.com,484-392-7068,BC/TR,,,42091
Bangor PA,Bangor Trust Brewing Co,50 Broadway,Bangor,PA,18013,Northampton,bangortrustbrewing.com,610-452-3232,BC/TR,,,42095
Bangor PA,Richmond Farm and Brewery,1290 Five Points Richmond Rd,Bangor,PA,18013,Northampton,richmondfarmbrewery.com,610-360-8303,BC/TR,,,42095
Beaver Falls PA,Beaver Brewing Co,1820 7th Ave,Beaver Falls,PA,15010,Beaver,www.beaverbrewingcompany.com/,412-974-7111,BC/TR,,,42007
Bedford PA,Olde Bedford Brewing Co,109 Railroad St,Bedford,PA,15522,Bedford,oldebbc.com/,907-229-7942,BC/TR,,,42009
Bellefonte PA,Axemann Brewing Co,2042 Axemann Rd,Bellefonte,PA,16823,Centre,www.axemannbrewery.com,814-574-6146,BC/TR,,,42027
Bellefonte PA,Robin Hood Brewing Co (Home D Pizzeria),1796 Zion Rd,Bellefonte,PA,16823,Centre,www.homedpizzeria.com/,814-357-8399,BP,,,42027
Bensalem PA,Broken Goblet Brewing Co,2500 State Rd,Bensalem,PA,19020,Bucks,www.brokengoblet.com,267-812-5653,BC/TR,,,42017
Berlin PA,Whitehorse Brewing Co,824 Diamond St,Berlin,PA,15530,Somerset,www.whitehorsebrewing.com/,814-279-4994,BC,,,42111
Berwick PA,Berwick Brewing Co,328 W Front St,Berwick,PA,18603,Columbia,www.berwickbrewing.com/,570-752-4313,BC/TR,,,42037
Berwyn PA,La Cabra Brewing Co,642 Lancaster Ave,Berwyn,PA,19312,Chester,www.lacabrabrewing.com,610-240-7908,BP,,,42029
Berwyn PA,McKenzies Brew House - Devon,324 Swedesford Rd,Berwyn,PA,19312,Chester,www.mckenziebrewhouse.com/,610-407-4300,BP,,,42029
Bethlehem PA,Fegleys Brew Works,569 Main St,Bethlehem,PA,18018,Lehigh,www.thebrewworks.com/,610-882-1300,BP,,,42077
Bethlehem PA,Bonn Place Brewing Co,310 Taylor St,Bethlehem,PA,18015,Northampton,www.bonnbrewing.com,610-419-6660,BP,,,42095
Bethlehem PA,Cave Brewing Co,1407 Seidersville Rd,Bethlehem,PA,18015,Northampton,www.cavebrewing.com/,610-739-1381,BC,,,42095
Bethlehem PA,Hop Hill Brewing Co,1988 Blair Ave - Suite B ‚Ä†,Bethlehem,PA,18015,Northampton,www.hophillbeer.com,484-893-0767,BC/TR,,,42095
Bethlehem PA,Seven Sirens Brewing Co,327 Broadway St,Bethlehem,PA,18015,Northampton,www.sevensirens.beer,810-627-2337,BC/TR,,,42095
Biglerville PA,Thirsty Farmer Brew Workis,290 Cashtown Rd,Biglerville,PA,17307,Adams,thirstyfarmer.com,717-334-3325,BP,,,42001
